winpercent, oppwinpercent, weather, temperature, numinjured, oppnuminjured, startingpitcher, oppstartingpitcher, dayssincegame, oppdayssincegame, homeaway, rundifferential, opprundifferential, winner
0.648881891,0.436049336,?,65.86245637,1,2,4,5,2,2,1,56,75,0
0.818075273,0.552910274,1,44.36982426,1,3,3,5,2,2,0,44,52,0
0.711125159,0.440602527,0,56.54206085,1,0,5,3,2,3,0,46,71,1
0.612202414,0.567357987,1,64.19558429,1,2,5,1,2,2,0,50,37,0
0.463181476,0.799295542,1,61.40362049,2,2,1,3,4,2,1,34,43,1
0.844382842,0.404592748,-1,61.2326688,2,3,2,5,3,3,0,42,40,0
0.166300382,0.386009958,0,63.47050209,2,1,2,4,3,3,1,65,59,1
0.74618245,0.44568745,1,70.80325132,1,?,1,3,2,2,?,29,84,0
0.466954518,0.563851313,-1,?,3,3,3,1,0,3,1,30,46,1
0.576177089,0.148129125,1,73.11465574,1,1,5,4,3,3,1,36,50,0
0.534978815,0.56322439,0,72.73455397,3,2,?,1,3,1,0,77,52,1
0.442124122,0.686988502,1,70.05606422,3,1,1,5,0,2,0,41,29,1
0.284696664,0.517213196,-1,56.17453363,1,1,1,3,2,3,0,81,42,1
0.672759251,0.689933161,1,60.89773392,3,1,3,3,4,?,0,46,81,1
0.451187591,0.336497961,1,73.92644614,2,1,3,4,2,1,1,5,59,?
0.77611884,0.684197561,1,?,1,0,2,2,2,2,0,53,58,1
0.233763846,0.672191913,0,64.81611184,-1,3,5,?,2,0,1,87,66,0
0.196376497,0.17153319,?,62.00905836,1,1,1,4,2,3,1,43,14,1
0.736468752,0.681977411,0,76.16815962,?,4,3,2,1,2,1,63,59,0
0.09703323,0.221367635,1,68.16166206,2,2,5,5,2,2,1,101,66,1
0.589259382,0.594069561,0,56.39827187,1,0,1,2,3,3,0,43,46,1
0.703799357,0.349181486,?,45.82967172,3,0,1,5,1,4,0,?,40,1
0.514044506,0.47191125,-1,69.70592168,0,2,3,3,?,2,1,?,8,1
0.668697889,0.731765135,1,68.03941663,3,1,2,1,1,3,?,79,58,1
0.463771742,0.478746101,1,61.586646,3,0,4,3,3,1,1,61,48,1
0.485883628,0.620990323,1,70.39207699,2,1,5,3,2,4,1,38,54,1
0.525074749,0.465464302,1,75.2267585,2,2,5,5,3,?,1,42,71,1
0.603244249,0.367776845,-1,60.62923204,1,1,4,2,3,2,0,24,31,1
0.567965198,0.592609104,-1,63.06096409,0,1,3,3,4,3,1,48,80,0
0.866409326,0.300431738,1,65.02143809,-1,1,5,5,1,2,1,78,60,0
0.531477123,0.261142854,0,69.15866413,1,3,?,2,3,2,1,80,51,0
0.429950663,0.362884801,0,80.73034196,0,2,3,5,3,4,1,82,55,0
0.266825218,0.555748262,1,77.67543254,3,2,1,2,3,0,1,43,25,1
0.103898014,0.495890874,0,63.59810685,2,1,5,4,3,1,1,53,61,1
0.684737072,0.33822923,1,64.4285357,0,3,1,3,2,4,0,32,36,0
0.258937351,0.531561746,1,53.229028,1,-1,3,4,2,4,1,63,77,1
0.408139821,0.551758527,1,62.7307837,3,3,1,3,2,2,0,58,66,1
0.623962621,0.46857219,0,62.14930325,1,2,1,2,4,2,0,14,?,0
0.596110675,0.760363974,0,57.79653733,0,2,1,3,1,3,0,71,30,1
0.70639112,0.504505584,0,60.61568852,1,2,3,4,2,2,?,57,70,0
0.186870517,0.462801467,1,?,2,1,3,1,1,1,1,45,54,1
0.418595831,0.535382986,-1,67.72783594,1,3,?,4,1,3,1,47,?,0
0.523046971,0.404294238,0,52.27828591,1,0,1,5,3,3,1,32,47,1
0.372608426,?,-1,66.07254401,1,1,4,4,5,3,0,44,48,1
?,?,-1,68.54613038,0,3,3,2,3,3,1,48,44,0
1.055973508,0.607189123,1,55.98702179,3,1,2,3,0,2,0,53,9,1
0.410017407,0.341102929,-1,62.053118,2,3,4,1,2,3,0,34,25,0
0.462199057,0.630944763,1,79.99498019,2,2,1,3,2,3,0,43,61,1
0.454494475,0.545804572,0,69.43151318,3,1,2,4,3,2,1,32,73,1
0.320752,-0.17866207,1,70.90981172,-1,0,4,4,3,2,?,49,64,1
0.410326173,0.417361938,0,66.06764565,1,0,2,1,3,2,0,50,56,1
0.477349438,0.512169504,0,60.94684441,3,3,2,2,3,3,1,68,55,1
0.492815671,0.482868209,0,59.01390402,1,2,3,5,3,3,1,50,36,0
0.348042748,0.469498985,0,60.53965658,3,1,1,1,2,3,0,?,66,1
0.319771652,0.511926311,?,50.21596097,2,1,2,1,2,1,1,47,56,1
0.627229797,0.619153323,?,76.83110244,2,2,4,?,5,2,0,78,51,1
0.086592827,0.688032437,1,67.11379467,1,4,4,5,3,4,1,43,56,0
0.382328291,0.578044722,1,71.13040167,2,2,5,4,1,3,1,84,43,1
0.611566095,0.396786469,-1,68.92522629,2,1,4,2,2,2,0,42,39,1
0.436855529,0.414820342,1,52.71953282,1,1,4,3,2,4,0,87,48,?
?,0.654044656,-1,70.09279321,0,2,1,1,2,?,0,72,75,0
0.535531352,0.66061932,?,58.82359584,2,1,3,1,2,3,1,8,41,?
0.492865267,0.632073412,-1,63.84777804,2,2,5,3,2,0,0,67,48,1
0.222514191,0.282753156,0,69.02118542,2,1,3,4,4,3,1,18,52,1
0.633510654,0.661871214,1,58.49931639,?,2,5,3,2,1,?,72,66,1
0.333616802,0.685006775,1,58.28365709,2,2,2,5,1,0,1,59,62,1
0.739604733,0.685898548,1,66.15250154,3,1,4,3,3,3,0,68,57,?
0.393169413,0.817822078,1,68.79240174,3,0,4,4,4,3,1,54,63,1
0.4204834,0.367372837,0,60.5243678,2,2,1,2,1,4,?,?,53,1
0.454219895,0.641452037,-1,65.90966079,3,3,1,4,2,3,1,16,9,1
0.564484277,0.301784253,0,83.31453755,3,1,3,5,0,-1,1,51,11,1
0.543722748,0.67936462,1,60.77471761,1,1,3,5,?,2,1,51,41,1
0.241986344,0.435578217,0,69.78559306,1,2,5,5,3,1,1,49,28,1
0.531095234,0.493836852,0,70.61099242,2,2,1,1,3,1,?,57,20,?
0.45413676,0.827780876,0,73.46070004,2,2,2,2,2,4,0,44,50,1
0.405773594,0.62021056,0,63.34661036,1,2,3,5,4,3,1,46,66,0
0.134591559,0.695845175,1,63.95775583,1,2,5,1,2,3,1,2,70,0
0.429120698,0.568710082,0,74.77886082,1,1,5,2,3,3,1,47,69,1
0.468451082,0.173250243,0,64.07624036,1,1,1,2,4,2,0,12,48,0
0.466649618,0.542338039,0,53.86971028,1,3,2,3,3,1,0,43,61,0
0.556296199,0.268484295,1,61.75718225,1,2,2,2,4,1,0,64,63,0
0.425679282,0.507029875,-1,74.48359548,3,2,3,4,2,1,0,80,27,1
0.510425849,0.356959612,-1,?,2,1,3,4,2,2,0,76,31,1
0.452700631,0.695247903,-1,70.93019222,1,2,4,2,3,4,0,62,41,0
0.217497251,0.725894305,1,63.74551301,?,2,2,2,2,1,1,39,46,1
0.439189013,0.338623726,-1,?,2,3,2,1,2,1,?,36,35,0
0.588853331,0.615951004,0,76.76503736,1,1,5,3,2,3,0,20,58,1
0.535267191,?,0,63.0491104,2,-1,5,1,3,4,1,88,87,0
0.446521482,0.525971752,-1,63.73630578,1,2,1,2,2,4,1,38,21,1
0.275236035,0.270113473,0,69.95867983,1,2,1,4,4,5,0,52,67,0
0.398158,1.078347967,1,71.45974183,0,1,3,2,3,5,0,?,47,0
0.525391867,0.379974208,-1,68.3230822,3,3,1,1,4,2,0,54,43,1
0.442734363,0.431235683,1,63.96495018,2,2,2,4,1,3,0,?,63,1
0.411972228,0.334655104,-1,?,2,2,1,?,3,2,1,33,7,1
0.456069959,0.401502592,1,64.77205077,3,2,4,4,?,3,0,53,27,1
0.658707882,0.697201396,-1,75.26583086,?,1,5,4,3,3,0,75,54,1
0.682976304,0.631566365,-1,76.27322468,1,1,?,1,?,2,1,65,32,1
0.390639602,0.50539283,0,74.17480864,1,1,3,2,2,2,0,21,75,1
0.694271353,0.393424441,0,66.16213808,2,2,3,4,2,3,1,13,41,0
0.468253331,0.683019101,-1,67.67604811,?,0,5,5,2,2,0,38,44,1
0.669037751,0.072753407,1,73.59075871,2,0,2,1,4,?,1,-4,50,1
0.168289212,?,-1,70.60690614,2,2,3,1,2,3,1,82,52,1
0.556846122,0.769936852,0,62.37239739,2,2,5,4,4,3,0,37,42,1
0.803565902,0.119473689,-1,76.28453539,3,2,5,1,4,3,1,29,42,0
0.491358114,0.480121964,0,61.50916501,2,?,4,1,?,3,0,17,81,1
0.658634371,0.424710074,1,67.46230422,2,2,4,?,?,1,0,44,25,1
0.587215877,0.676786428,1,62.74891672,2,?,2,4,3,4,0,49,28,1
0.466595655,0.422149938,?,65.24491235,2,1,2,5,2,2,0,58,39,1
0.368229387,0.034287797,0,59.05972109,0,1,5,2,2,1,0,90,48,0
0.426314148,?,-1,63.08909989,1,3,4,4,2,1,1,82,85,0
0.150692369,0.489252085,?,67.81359636,1,2,3,4,2,1,1,1,44,0
0.447843683,0.551975556,0,60.15398461,3,1,5,5,0,3,1,67,40,1
?,0.707422346,-1,56.35715562,3,0,2,3,1,2,0,55,61,1
0.453159303,0.229474967,1,63.93150522,1,1,3,4,2,2,1,55,72,?
0.0949858,0.395837417,1,69.87475324,1,1,5,1,3,0,1,15,55,1
0.302620305,0.330355841,1,75.54652907,0,1,1,5,4,2,1,33,14,1
?,?,-1,65.72934945,?,1,?,4,4,3,1,65,-2,1
0.390399457,0.22587406,-1,57.298473,2,2,3,?,3,2,1,51,24,1
0.061459734,0.570914335,0,69.91652399,2,1,1,3,3,2,1,25,13,1
0.5690283,0.489162063,1,72.32143011,0,1,5,1,4,3,?,32,44,0
0.262526814,0.302621375,1,66.31726183,3,0,1,3,1,2,0,41,51,1
0.348131116,0.737652121,0,57.44531276,0,2,1,3,3,5,0,60,97,0
0.353990447,0.249696577,0,63.95691072,0,?,5,1,2,3,1,31,35,0
0.656984997,0.597684307,1,82.90877967,2,2,1,3,2,2,0,68,70,1
0.531897896,0.514751369,-1,72.09175162,0,4,4,5,2,?,1,38,54,0
0.343230628,0.184096181,0,64.21585833,2,?,4,5,2,3,1,39,9,1
0.592017383,0.700339556,?,69.47318999,1,1,1,1,4,2,1,44,23,1
0.299797366,0.384352345,1,51.72656069,2,2,2,1,4,3,1,81,117,1
?,1.294838799,0,55.56390805,2,-1,2,5,4,1,1,54,18,1
0.496448253,?,1,67.14770535,0,1,1,1,3,3,1,32,34,0
0.361505364,0.553720333,1,67.57184281,2,2,3,4,4,3,0,?,28,1
0.703400214,0.479032541,0,71.5738852,1,1,3,4,3,4,?,59,49,1
0.382764706,0.613829423,0,59.77451999,0,2,1,4,2,2,0,24,?,0
0.336917734,0.445353558,1,77.92605407,1,1,2,4,3,4,0,40,60,?
0.334701796,0.493060097,-1,58.31889385,?,2,4,1,4,3,0,47,50,1
0.42451422,0.621111978,0,63.87238605,0,1,4,2,4,3,1,33,84,0
0.162785958,0.362165288,0,53.30851974,3,2,3,5,2,2,0,21,?,?
0.306171287,0.226363972,0,71.26857357,3,1,3,4,3,1,0,?,56,?
0.347787632,0.158842996,1,62.46922467,1,2,4,4,4,4,0,20,57,?
0.632118154,0.576971498,-1,46.72948599,?,4,?,1,?,2,0,?,65,0
0.531801096,0.482958424,1,79.68901445,2,1,4,2,1,1,0,-17,71,0
0.14540258,0.700699269,-1,68.80644932,?,0,2,2,4,2,0,60,31,1
0.526003345,0.092161734,?,53.46612413,2,2,4,1,3,3,1,20,31,0
0.409121008,0.278787427,0,74.27442049,1,1,5,3,3,4,1,47,77,1
0.630816732,0.267405339,-1,65.3693581,2,3,2,5,2,1,1,57,41,0
0.368331072,0.522856189,1,67.1060705,2,2,1,2,3,0,1,27,88,1
0.392131041,0.377358488,-1,67.83156009,1,2,5,4,4,?,0,25,36,0
0.632100841,0.412918091,1,55.65485893,0,3,2,2,2,2,?,65,51,0
0.838795573,0.463122559,0,74.12781537,?,2,4,1,2,3,1,53,40,1
0.698173133,0.937099928,?,50.46628907,2,3,2,5,?,3,0,30,42,0
0.505885884,0.708603314,1,67.39658179,1,2,5,3,1,3,1,23,34,0
0.378225881,0.645515645,-1,55.43277886,2,-1,4,4,4,2,1,66,23,1
0.054026598,0.690686504,-1,65.3892324,1,2,2,2,3,5,0,42,75,0
0.480382427,0.380072466,1,62.71883418,3,3,1,3,2,3,1,37,62,1
0.340879546,0.777938593,-1,59.26219625,3,2,3,1,3,2,0,59,69,1
0.45614144,0.29345794,1,68.2766687,2,0,3,2,2,3,1,54,64,1
0.714369584,0.774706187,1,84.15087596,3,0,2,3,3,2,0,39,55,1
0.666072024,0.602002533,1,60.01932517,?,0,2,1,3,1,1,76,32,?
0.828189208,0.449104918,-1,?,1,3,5,4,2,3,1,41,?,0
0.636340038,0.719035461,-1,73.65074141,-1,2,4,1,4,1,?,16,26,0
?,0.595228165,-1,62.98862613,4,1,2,1,2,3,0,54,29,1
0.803738366,0.852715072,-1,57.10861935,2,1,5,5,2,4,0,76,27,1
0.254271395,0.577118987,0,67.430119,1,1,5,3,4,2,0,10,17,1
0.777187836,0.640818417,-1,62.04529312,0,2,5,4,2,2,0,49,38,0
0.076223177,0.681733521,0,63.39903213,3,2,1,1,3,2,1,47,42,1
1.041813185,0.124269529,-1,65.95935304,2,1,2,2,1,3,?,48,38,0
0.363870418,0.295992048,1,74.51210466,2,1,2,2,2,4,0,51,62,1
0.412068301,0.465781457,0,56.34454878,0,2,3,2,5,3,1,36,39,0
0.635562252,0.432173338,0,56.74132986,1,3,5,4,4,2,0,29,-3,1
0.97435916,0.414009005,-1,69.31169252,1,?,4,4,4,2,?,71,34,0
0.834860974,0.247702301,-1,64.04550797,2,2,5,4,4,1,1,45,91,0
0.583565259,0.256080498,1,78.6513788,1,1,1,4,2,3,1,27,47,0
0.39407858,0.372459044,1,72.37752316,2,2,3,1,2,2,0,59,7,1
0.694933211,0.712443608,1,61.41623384,?,1,4,4,1,1,1,57,26,1
0.674835759,?,-1,76.94477596,0,?,2,2,3,5,?,46,60,0
0.444769953,0.632490842,1,64.66371431,1,2,4,1,1,1,0,?,?,0
0.939585144,0.397514765,1,63.81105199,1,2,4,2,2,4,0,64,50,0
0.62367965,-0.084952692,-1,69.37054159,1,1,4,5,2,2,1,35,38,1
0.526498773,0.427167727,-1,75.4271099,2,2,2,4,4,3,1,49,22,1
0.728013298,0.337501239,1,69.33105291,1,1,2,4,?,2,0,40,63,0
0.572055655,0.665599998,1,70.45983898,2,2,4,1,3,2,0,66,77,1
0.121275226,0.675496299,0,69.07156351,1,4,2,5,3,2,1,55,49,1
0.305632801,?,1,76.396382,1,0,4,3,3,2,0,?,?,1
0.168795559,0.818861383,0,61.26410356,3,1,3,1,4,3,?,59,33,1
0.895081476,0.883257161,1,61.35846714,0,1,3,5,3,4,0,41,?,0
0.601433713,0.789100738,-1,64.58720368,1,2,2,2,3,2,0,76,101,0
?,0.5034961,0,61.69118484,0,?,1,5,3,2,0,36,40,0
0.593196007,0.811740056,0,?,1,3,5,1,5,2,0,42,65,0
?,0.733172715,0,57.17473721,1,3,2,2,2,3,0,73,76,0
0.54616182,0.484660061,-1,64.9275594,1,2,3,4,1,3,0,19,7,0
0.784079897,0.395362507,-1,65.29130107,3,2,1,4,2,3,?,47,61,1
0.489906012,0.448300072,-1,53.68126618,1,3,3,1,1,2,0,73,36,0
0.565945216,0.395621132,0,69.12512553,1,2,2,4,2,?,1,47,30,0
0.586771514,0.437420448,-1,61.55226698,2,1,3,3,3,3,?,45,36,1
0.574729332,0.425515839,1,69.03602297,2,2,1,1,3,2,1,21,64,1
?,?,-1,56.34950033,3,1,3,?,2,2,1,44,55,1
0.74452703,0.639420492,0,64.97614893,2,2,4,5,1,2,0,48,59,1
0.440907654,?,0,?,3,2,1,4,2,3,1,55,59,0
0.422698817,0.243927788,-1,73.12087164,2,1,4,4,4,3,0,62,54,1
0.741755008,0.792481929,-1,72.24710301,0,1,?,4,3,4,1,87,44,1
0.452920968,0.811719347,0,60.14830268,1,0,5,3,4,2,0,3,?,1
0.686188178,0.475917173,-1,62.92766736,2,1,4,3,4,1,1,65,40,1
0.698488775,0.503429934,-1,67.56544876,1,1,1,1,2,1,1,82,47,1
0.566069963,0.523858375,0,72.0515649,1,1,3,3,1,3,1,38,78,1
0.483131021,0.525626294,-1,78.3095732,1,1,3,5,4,2,1,33,?,?
0.759763316,0.633204475,-1,65.50125509,1,0,3,1,3,3,1,60,76,1
0.182974009,0.692565703,0,72.19895015,?,2,2,2,1,5,?,42,66,1
0.52267973,0.106798718,?,64.02645449,2,0,3,?,2,2,0,40,56,0
0.465873014,0.332954228,0,63.10696481,2,2,5,2,3,4,0,?,62,1
0.492470802,0.103784638,1,62.15003884,2,4,3,5,2,2,0,?,-6,1
0.608093374,0.74689341,-1,76.63471015,0,2,2,1,3,2,0,8,43,0
0.603622184,0.79920272,0,72.49781489,1,1,1,3,3,2,1,57,61,1
0.506631428,0.311730234,-1,69.65347063,0,0,2,2,2,1,0,63,51,1
0.844266018,0.373551558,1,68.04457865,1,2,4,1,4,1,1,63,69,0
0.763039036,0.262803885,0,69.10154537,2,1,4,4,3,3,1,27,72,0
-0.01536329,0.461924573,-1,71.70604322,3,1,?,2,3,4,0,69,66,1
0.548381145,0.517932022,1,66.61303559,1,?,5,4,3,2,0,51,46,0
0.251109099,-0.081850577,-1,72.38711264,2,1,4,1,2,1,0,62,60,1
0.527722846,0.71681048,1,65.69463157,2,0,2,1,2,3,0,?,43,1
0.51524406,0.275963418,1,76.47407878,2,2,4,1,2,2,1,38,37,?
0.419267639,0.450974199,-1,71.0626561,2,-1,5,5,3,3,0,36,66,1
0.695835287,0.67755532,-1,72.10244072,3,2,4,2,1,1,0,46,76,?
0.863094468,0.43896225,0,?,3,1,2,2,4,1,1,?,34,1
0.276489983,0.258651207,?,78.92172871,3,3,5,1,2,3,0,37,30,1
0.825595974,0.424607792,-1,59.02809718,2,-1,4,1,3,1,0,11,67,0
0.548820586,0.405142304,-1,65.75747376,4,2,4,4,2,3,0,86,39,1
0.348796592,0.796527112,-1,67.44537147,2,0,3,2,2,2,0,50,62,?
0.066570665,0.592239227,1,73.06435478,2,3,2,2,3,2,0,47,28,0
0.796964933,0.392106224,0,57.0126142,0,1,1,5,4,2,0,41,41,0
0.425280998,0.544980711,1,70.01251536,3,1,1,2,4,1,1,56,95,1
0.289129073,0.303417711,1,64.36917688,1,2,?,4,2,2,0,77,82,0
0.464460499,0.855612542,0,62.96636719,1,1,?,2,2,3,0,60,10,1
?,0.716673906,1,53.55021276,2,0,5,3,3,3,0,63,61,1
0.742749913,0.472660822,-1,54.74866508,?,0,1,2,?,3,0,33,63,1
0.471037478,0.637359136,0,68.49571218,?,2,4,1,2,5,0,56,45,1
0.254949679,0.699045103,1,57.98420444,1,2,5,4,3,1,0,39,91,0
0.030345619,0.477767777,?,70.32995976,2,0,5,3,-1,2,?,81,-3,1
0.722115489,0.35847883,0,75.69882218,0,2,1,1,1,3,1,71,51,?
0.646042271,0.399044425,1,79.10177701,3,2,4,3,2,2,0,67,54,1
0.503534843,0.586575136,0,73.58086559,3,1,4,5,3,3,1,41,56,1
?,?,-1,59.24613744,1,1,1,4,3,1,0,61,55,1
0.425868932,0.386045043,0,72.10153412,2,3,5,2,3,3,0,60,68,0
0.439485076,0.230423717,1,74.35927228,3,0,3,4,5,1,1,39,57,1
0.449835279,0.56547801,0,57.68019734,1,1,2,4,1,4,0,62,68,1
?,0.488707647,0,?,2,2,4,1,3,2,0,18,24,1
0.608140293,0.305486591,1,64.73351992,3,2,4,5,3,2,1,?,73,1
0.663886787,0.722277569,1,75.98389212,1,0,4,?,3,1,1,56,40,1
0.493609489,0.212026659,?,68.19808208,2,0,2,3,2,2,1,45,76,0
0.631410826,?,1,74.94552873,1,2,4,1,3,3,0,68,75,0
0.907628851,0.637656927,1,64.69273865,1,1,4,4,1,3,1,45,61,1
0.547995265,0.497522859,0,69.39167957,2,1,5,1,2,2,1,55,68,1
0.526477794,?,?,69.99606402,0,2,2,1,0,1,0,47,52,0
0.132149377,?,0,52.59982289,?,2,1,3,2,3,1,44,108,0
?,0.378599401,1,55.05510706,2,1,4,1,4,2,0,24,58,1
0.371462727,0.243668906,0,?,2,1,3,4,2,2,1,66,54,1
0.544062037,0.582054758,1,69.25577186,?,2,4,3,4,3,1,51,79,0
0.452327497,0.777576356,1,55.8779137,1,0,2,2,4,2,0,43,69,1
?,0.457556646,1,65.69399122,2,3,3,2,2,?,1,57,85,0
0.289745528,0.442786614,1,48.49161247,2,3,?,2,4,4,1,64,28,1
0.506508826,0.496627295,1,60.13160473,1,1,2,?,2,3,1,60,30,1
0.503628303,0.492522332,1,56.88546412,1,0,1,2,2,2,1,?,40,1
0.64339434,0.616125869,-1,72.2377264,1,1,1,4,5,3,0,32,49,1
0.660720446,0.432091192,1,60.7250088,0,1,5,5,2,2,0,45,80,0
?,0.889784276,1,70.62466761,1,1,2,3,3,?,1,?,75,1
0.552675956,0.658902851,0,63.61608405,1,2,4,4,2,3,0,57,64,0
0.658858721,0.578479855,-1,54.63073701,1,0,1,4,1,3,0,38,54,1
0.414365024,0.460800439,1,67.8081638,3,2,3,5,2,4,0,43,57,1
0.197310486,?,1,64.69935455,?,0,3,3,2,2,1,57,68,1
0.920392123,0.540436592,?,77.38945707,4,2,3,5,3,2,0,29,57,1
0.873540396,0.143106125,-1,53.04816245,3,2,1,5,2,2,1,60,55,0
0.703308802,0.126930949,-1,69.55330449,2,3,4,5,3,2,0,?,29,0
0.198039947,0.461251488,-1,72.09718556,2,2,1,?,1,2,1,13,56,?
0.256098114,0.417797568,0,71.49351325,3,2,2,3,2,3,0,13,67,1
0.663198207,?,1,83.38939866,0,2,1,1,2,3,1,81,7,1
0.720440551,0.85793209,0,50.910916,1,3,4,5,?,3,1,49,101,0
0.024355823,?,-1,60.8541919,2,1,5,2,2,2,0,56,50,1
0.614841775,?,1,59.89788036,2,3,5,3,2,5,1,57,43,0
0.163914512,0.692224235,0,67.67770713,1,3,?,3,3,3,1,67,59,0
0.5022515,0.351943183,1,51.9135351,3,1,?,2,3,?,1,60,45,1
0.390274858,?,0,65.26325245,1,1,3,1,5,4,1,44,79,1
0.167141681,0.930245422,1,?,1,2,4,2,3,4,0,28,103,0
0.666273583,0.481425946,?,68.92058227,1,1,5,1,3,2,0,44,26,1
0.307731238,0.575876918,0,79.92761187,2,2,3,3,4,4,0,68,37,1
0.39526474,0.472098369,?,69.68215794,1,3,2,2,4,2,0,34,51,0
0.363339317,0.76069925,-1,59.06384311,1,1,1,2,2,2,1,48,58,1
0.556296718,0.725498227,1,71.99082007,1,1,4,3,3,2,1,42,46,1
0.20757206,0.592966524,0,64.05552115,2,1,4,5,3,0,0,45,46,1
0.620117535,0.438483989,-1,62.1513156,2,0,4,1,3,3,1,77,71,1
0.608844829,0.274756764,?,57.7528307,1,0,4,5,5,3,1,46,?,1
0.538727697,0.523172076,-1,67.0471606,2,?,4,3,3,3,1,77,51,1
0.760255051,0.668074765,-1,62.57065916,1,?,5,1,3,?,1,48,39,1
0.564801504,?,-1,?,3,1,1,2,3,2,1,18,57,1
0.642960184,0.445095872,1,56.62812785,1,2,?,2,1,1,1,78,43,0
0.438354388,0.423183621,-1,56.41159434,0,1,5,1,3,2,1,44,57,?
0.696909498,0.054452856,1,69.12596957,1,1,2,2,4,3,0,21,38,?
0.901139026,?,-1,81.37465555,2,2,5,4,?,3,0,10,35,1
0.719955166,0.60561782,1,60.99884815,3,0,2,?,3,2,0,44,93,1
0.384396659,0.412095395,-1,71.19432364,0,2,4,3,1,4,0,41,29,0
0.593040625,?,-1,64.79794527,1,2,2,5,3,1,1,86,29,1
0.784418383,0.684687946,0,66.8871975,2,3,2,4,2,4,1,68,71,0
0.263021642,0.45101696,0,66.60933431,2,2,2,5,2,3,0,34,50,1
0.501874093,0.334181808,1,70.68843692,?,1,1,2,2,3,1,16,55,0
0.391561659,0.38957449,0,69.19422469,?,3,1,4,3,3,0,62,60,0
0.37339599,0.716648389,-1,71.54854591,1,-1,3,?,2,3,1,64,35,1
0.616975107,0.639816388,-1,68.6706779,2,1,3,1,4,?,0,16,29,1
0.424616963,0.411363353,1,60.1193325,2,1,3,3,2,3,0,28,50,1
0.469286604,0.793955328,0,68.97652064,0,2,4,3,2,3,0,46,50,0
0.577332051,0.322196844,1,78.41936166,3,?,4,2,4,4,1,26,17,1
0.331852799,0.853106963,-1,65.27728441,?,2,2,2,1,1,0,51,31,1
0.367131211,0.465123254,0,66.66262212,1,2,5,5,3,3,0,111,57,0
?,0.153275408,-1,63.44089217,2,3,3,3,1,1,1,49,54,0
0.882567742,0.55480833,0,60.42348903,0,1,5,3,2,3,1,73,56,0
?,?,-1,58.8737435,1,2,4,3,3,1,0,54,62,0
0.614440493,0.412615651,-1,68.75903087,1,0,4,5,3,3,1,?,26,1
0.675727045,0.3859127,1,56.49982671,1,2,2,3,2,0,1,88,38,0
0.784981001,?,0,68.44574556,3,1,5,4,2,4,1,56,29,1
?,0.868442044,0,64.48618022,?,?,1,1,3,0,1,19,?,1
0.406159348,0.522903934,-1,65.88056349,0,1,5,2,?,3,1,110,65,0
0.193374683,0.767207036,-1,63.46593531,2,2,1,1,2,2,1,72,66,1
0.738090432,0.20368132,1,70.23481697,2,0,2,3,3,3,1,20,31,0
0.405864026,0.164032729,?,61.45966355,1,1,1,2,1,3,1,36,34,0
?,0.735014232,0,52.54612587,1,3,4,4,0,4,0,29,?,0
0.808782655,0.172037241,?,64.45258963,0,1,5,5,2,3,1,43,58,0
0.644275644,0.997503186,-1,67.70128567,3,1,3,4,4,2,1,56,30,1
0.46392244,0.262313496,1,57.66534189,3,3,4,4,2,4,0,59,39,1
0.713746157,0.314045564,-1,66.91812284,2,2,4,3,5,1,1,67,59,1
0.364006821,0.628873037,1,67.86520117,3,1,5,4,2,2,0,38,1,1
0.217722692,0.463705285,0,59.99570122,3,1,3,4,1,2,1,25,22,1
0.20747072,0.562311853,?,53.775601,2,0,4,5,3,3,1,64,72,1
0.502278354,0.919692259,0,66.70208587,1,1,4,4,3,1,1,29,62,1
0.546134075,0.614054455,-1,62.68850421,2,1,3,2,2,2,1,17,50,1
0.803100476,0.742750771,-1,78.4832958,2,2,4,4,2,2,1,21,-41,0
0.507402565,0.61522449,0,72.05844161,3,1,2,4,1,3,1,94,91,1
0.568646286,0.288249093,-1,59.93556179,3,2,2,2,2,2,0,54,41,1
0.686964114,0.672218206,-1,71.17943015,2,1,3,3,3,3,1,62,60,1
0.911404794,0.380080818,0,75.28389869,1,2,4,4,2,2,1,27,34,0
0.206974367,0.371213233,1,58.924678,1,2,3,1,?,2,0,80,58,?
0.494057645,0.218655685,-1,59.41878701,1,3,?,1,?,2,1,67,74,0
0.908263195,0.431903098,1,81.15582751,0,1,5,1,2,2,1,49,55,0
0.298075547,0.158304559,1,73.9298326,3,2,4,1,2,2,1,53,38,1
0.356736071,?,-1,62.60566252,1,2,5,3,3,3,1,50,47,0
0.264246071,0.416020053,?,75.87463162,?,1,1,5,2,?,0,52,71,1
0.723809654,0.389285502,-1,64.27401897,2,3,5,1,-1,3,0,50,61,0
0.751183221,0.504209781,-1,69.88802216,2,2,1,4,3,2,0,62,38,1
0.484790426,0.503043594,1,70.55188033,0,0,4,3,2,4,1,57,48,1
0.742324808,0.553403249,-1,60.03257365,4,1,5,1,2,1,1,69,5,1
0.364730553,0.558387558,0,58.06223517,1,1,1,1,1,?,0,29,39,1
0.594311618,0.104828117,1,84.34591521,-1,2,1,2,4,4,0,?,69,0
0.636176081,0.820943426,0,56.1740916,1,-1,5,1,3,3,1,47,45,1
0.595798676,0.243514851,0,63.47728275,1,0,4,1,3,3,1,39,71,0
